"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Casitas Coral Ridge","<https://www.booking.com/hotel/us/estoril-paradise-inn.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/fortlauderdale/gayguide/clubhouse-ii.html>","www.nighttours.com","www.nighttours.com_164","","2648 NE 32 Street","us","","","coral casitas ridge"
"Chelsea Pines Inn","<https://www.booking.com/hotel/us/chelsea-pines-inn.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/cubbyhole.html>","www.nighttours.com","www.nighttours.com_1640","","317 West 14th Street","us","","inn","pines chelsea"
"Gansevoort Meatpacking","<https://www.booking.com/hotel/us/gansevoort-manhattan.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/cubbyhole.html>","www.nighttours.com","www.nighttours.com_1641","","18 9th Avenue","us","","","gansevoort meatpacking"
"Downtown 3 Bedroom 1 Bath Apartment","<https://www.booking.com/hotel/us/urban-french-1-bedroom-47-1-bathroom-apartment-in-chelsea.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/newyork/gayguide/cubbyhole.html>","www.nighttours.com","www.nighttours.com_1642","","170 Canal Downtown ","us","","apartment downtown","bedroom bath"
"Hotel Saint Honore","<https://www.booking.com/hotel/fr/saint-honore.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/clan-nature.html>","www.nighttours.com","www.nighttours.com_1643","","85 Rue Saint Honore","fr","","hotel saint","honore"
"Jardin Saint Honor\u00E9 Apartments","<https://www.booking.com/hotel/fr/jardin-saint-honore.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/clan-nature.html>","www.nighttours.com","www.nighttours.com_1644","","6 rue Vauvilliers","fr","","apartments saint","jardin honor"
"Tonic H\u00F4tel du Louvre","<https://www.booking.com/hotel/fr/tonic-du-louvre.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/clan-nature.html>","www.nighttours.com","www.nighttours.com_1645","","12, Rue du Roule","fr","","h","louvre du tonic"
"L'Empire Paris","<https://www.booking.com/hotel/fr/empire-paris.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/clan-nature.html>","www.nighttours.com","www.nighttours.com_1646","","48 Rue De L'arbre Sec","fr","","","empire l paris"
"Appart Chez Oda 2","<https://www.booking.com/hotel/be/appart-chez-oda.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brussels/gayguide/great-ball-of-love.html>","www.nighttours.com","www.nighttours.com_1647","","Avenue Gounod 91","be","","","oda appart chez"
"Maison Wax","<https://www.booking.com/hotel/be/maison-wax.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brussels/gayguide/great-ball-of-love.html>","www.nighttours.com","www.nighttours.com_1648","","Waxweillerlaan ","be","","","maison wax"
"Campanile Hotel & Restaurant Brussels Drogenbos","<https://www.booking.com/hotel/be/campdrogenbos.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brussels/gayguide/great-ball-of-love.html>","www.nighttours.com","www.nighttours.com_1649","","W.A. Mozartlaan 11","be","","hotel","campanile brussels drogenbos restaurant"
"Residence Inn by Marriott Fort Lauderdale Intracoastal","<https://www.booking.com/hotel/us/il-lugano.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/fortlauderdale/gayguide/clubhouse-ii.html>","www.nighttours.com","www.nighttours.com_165","","3333 Northeast 32nd Avenue","us","","residence inn","lauderdale intracoastal fort marriott"
"Ibis Brussels Erasmus","<https://www.booking.com/hotel/be/comfortinnerasme.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brussels/gayguide/great-ball-of-love.html>","www.nighttours.com","www.nighttours.com_1650","","Route de Lennik, 790","be","","","ibis brussels erasmus"
"San Ant\u00F3n City Center","<https://www.booking.com/hotel/es/apartamento-valgame-dios.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/black-white.html>","www.nighttours.com","www.nighttours.com_1651","","Calle Valgame Dios, 4 ","es","","city center","ant san"
"Apartamento Turistico Chueca","<https://www.booking.com/hotel/es/apartamento-turistico-chueca.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/madrid/gayguide/black-white.html>","www.nighttours.com","www.nighttours.com_1652","","3 Calle San Lucas","es","","","turistico apartamento chueca"
"Halldis Apartments - Bastille Area","<https://www.booking.com/hotel/fr/halldis-apartments-bastille-area.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/manmachine.html>","www.nighttours.com","www.nighttours.com_1653","","Different Locations in Bastille Area","fr","","apartments area","bastille halldis"
"Appartement c\u0153ur de la bastille","<https://www.booking.com/hotel/fr/appartement-coeur-de-la-bastille.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/manmachine.html>","www.nighttours.com","www.nighttours.com_1654","","33 Rue de Charonne","fr","","de la","bastille c appartement"
"Lovely apartment in Bastille !","<https://www.booking.com/hotel/fr/lovely-apartment-in-bastille.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/manmachine.html>","www.nighttours.com","www.nighttours.com_1655","","9 passage Thi\u00E9r\u00E9","fr","","apartment","bastille lovely"
"R\u00E9sidence Bastille Libert\u00E9","<https://www.booking.com/hotel/fr/residence-bastille-liberte.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/paris/gayguide/manmachine.html>","www.nighttours.com","www.nighttours.com_1656","","18-22 Rue de Charonne","fr","","","bastille libert r"
"France Hotel","<https://www.booking.com/hotel/nl/france.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/little-thai-prince.html>","www.nighttours.com","www.nighttours.com_1657","","Oudezijds Kolk 11","nl","","hotel","france"
"The Old Nickel Hotel","<https://www.booking.com/hotel/nl/oldnickeladam.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/little-thai-prince.html>","www.nighttours.com","www.nighttours.com_1658","","Nieuwe Brugsteeg 11","nl","","hotel","old nickel"
"Lijnbaansgracht Studio 4D","<https://www.booking.com/hotel/nl/lijnbaansgracht-studio-4d.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/pride-drag-queen-olympics.html>","www.nighttours.com","www.nighttours.com_1659","","Lijnbaansgracht 113-4D","nl","","","lijnbaansgracht studio"
"The Cabanas Guesthouse & Spa - Gay Men's Resort","<https://www.booking.com/hotel/us/wilton-manors-2209-northest-26th-street.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/fortlauderdale/gayguide/clubhouse-ii.html>","www.nighttours.com","www.nighttours.com_166","","2209 Northeast 26th Street","us","","resort spa","guesthouse men gay cabanas"
"ibis Bangkok Sathorn","<https://www.booking.com/hotel/th/ibis-sathorn-bangkok.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bangkok/gayguide/the-babylon-bangkok.html>","www.nighttours.com","www.nighttours.com_1660","","Soi Ngam Duphli Rama IV","th","","","bangkok ibis sathorn"
"YWCA International House","<https://www.booking.com/hotel/th/ywca-international-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bangkok/gayguide/the-babylon-bangkok.html>","www.nighttours.com","www.nighttours.com_1661","","13 South Sathorn Road, Khwang Thugmahamak, Sathorn","th","","international house","ywca"
"Miggy Guest House","<https://www.booking.com/hotel/th/miggy-guest-house.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/bangkok/gayguide/the-babylon-bangkok.html>","www.nighttours.com","www.nighttours.com_1662","","2/34-35 Soi Sribamphen, Sathorn 1, Rama 4 Road,bangkok","th","","house","miggy guest"
"New York Marriott Marquis","<https://www.booking.com/hotel/us/new-york-marriott-marquis.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1663","10036","1535 Broadway","us","New York","","new marquis york marriott"
"The GEM Hotel - Chelsea","<https://www.booking.com/hotel/us/the-gem-chelsea.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1664","10011","300 West 22nd Street","us","New York","hotel","chelsea gem"
"The Standard, High Line New York","<https://www.booking.com/hotel/us/the-standard-new-york.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1665","10014","848 Washington Street","us","New York","","new high line york standard"
"Ace Hotel New York","<https://www.booking.com/hotel/us/ace-new-york.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1666","10001","20 West 29th Street","us","New York","hotel","new york ace"
"Sanctuary Hotel New York","<https://www.booking.com/hotel/us/sanctuary-new-york.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1667","10036","132 West 47th Street","us","New York","hotel","new york sanctuary"
"The Roger","<https://www.booking.com/hotel/us/roger-williams.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1668","10016","131 Madison Avenue","us","New York","","roger"
"Night Hotel Times Square","<https://www.booking.com/hotel/us/night-hotel-times-square.html?aid=303905&label=hotels>","<http://www.nighttours.com/newyork/hotels/>","www.nighttours.com","www.nighttours.com_1669","10036","157 West 47th Street","us","New York","hotel","times square night"
"The Hotel Deauville","<https://www.booking.com/hotel/us/the-deauville.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/fortlauderdale/gayguide/clubhouse-ii.html>","www.nighttours.com","www.nighttours.com_167","","2916 North Ocean Boulevard","us","","hotel","deauville"
"Bela Vista Copacabana","<https://www.booking.com/hotel/br/bela-vista-copacabana.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/new-years-eve.html>","www.nighttours.com","www.nighttours.com_1670","","Rua Rodolfo Dantas","br","","","copacabana bela vista"
"Apartamento Copa na Praia","<https://www.booking.com/hotel/br/apartamento-copa-na-praia.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/new-years-eve.html>","www.nighttours.com","www.nighttours.com_1671","","Rua Rodolfo Dantas","br","","","na praia apartamento copa"
"Belmond Copacabana Palace","<https://www.booking.com/hotel/br/copacabana-palace.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/new-years-eve.html>","www.nighttours.com","www.nighttours.com_1672","","Avenida Atlantica 1702","br","","","belmond copacabana palace"
"Copacabana em frente \u00E0 praia","<https://www.booking.com/hotel/br/copacabana-em-frente-a-praia.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/rio/gayguide/new-years-eve.html>","www.nighttours.com","www.nighttours.com_1673","","Rua Rodolfo Dantas,06 - Apto.503","br","","","praia frente copacabana em"
"Aspery Hotel","<https://www.booking.com/hotel/th/aspery.html?aid=303905&label=hotels>","<http://www.nighttours.com/phuket/hotels/>","www.nighttours.com","www.nighttours.com_1674","83150","5/41-51 Patong Beach Road, Patong Beach","th","Patong Beach","hotel","aspery"
"R-Mar Resort and Spa","<https://www.booking.com/hotel/th/r-mar-resort-and-spa.html?aid=303905&label=hotels>","<http://www.nighttours.com/phuket/hotels/>","www.nighttours.com","www.nighttours.com_1675","83150","33 Soi Rat-U-Thid 200 Pee 1, Rat-U-Thid 200 Pee Road, Kathu","th","Patong Beach","resort spa","mar r"
"U Sabai Living Hotel","<https://www.booking.com/hotel/th/u-sabai-living.html?aid=303905&label=hotels>","<http://www.nighttours.com/phuket/hotels/>","www.nighttours.com","www.nighttours.com_1676","83150","74/24 Soi Banzaan, Nanai Rd., Kathu, Phuket","th","Patong Beach","hotel","living sabai u"
"Canal guesthouse since 1657","<https://www.booking.com/hotel/nl/b-b-1657.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/pride-vivelavie-street-party-women.html>","www.nighttours.com","www.nighttours.com_1677","","Herengracht 585","nl","","","canal guesthouse since"
"Centro Hotel Conti","<https://www.booking.com/hotel/de/contihotel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/phoenix-sauna.html>","www.nighttours.com","www.nighttours.com_1678","","Br\u00FCsseler Str. 40 - 42","de","","hotel","centro conti"
"Nogalera bloque 4","<https://www.booking.com/hotel/es/nogalera-bloque-4.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/parthenon-club.html>","www.nighttours.com","www.nighttours.com_1679","","Calle de la Nogalera","es","","","nogalera bloque"
"Hotel Smart Apart Bellas Artes","<https://www.booking.com/hotel/cl/smart-apart-bellas-artes.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/santiago/gayguide/banos-metro.html>","www.nighttours.com","www.nighttours.com_168","","Monjitas 560","cl","","hotel","apart smart artes bellas"
"Cram","<https://www.booking.com/hotel/es/crambarcelona.html?aid=303905&label=hotels>","<http://www.nighttours.com/barcelona/hotels/>","www.nighttours.com","www.nighttours.com_1680","08011","Aribau, 54","es","Barcelona","","cram"
"Room Mate Emma","<https://www.booking.com/hotel/es/room-mate-emma.html?aid=303905&label=hotels>","<http://www.nighttours.com/barcelona/hotels/>","www.nighttours.com","www.nighttours.com_1681","08008","Rossell\u00F3, 205","es","Barcelona","","room mate emma"
"AB Arag\u00F3 Executive Suites","<https://www.booking.com/hotel/es/arago-executive.html?aid=303905&label=hotels>","<http://www.nighttours.com/barcelona/hotels/>","www.nighttours.com","www.nighttours.com_1682","08011","Arag\u00F3, 155","es","Barcelona","suites","ab arag executive"
"Acevi Villarroel","<https://www.booking.com/hotel/es/acevivillarroel.html?aid=303905&label=hotels>","<http://www.nighttours.com/barcelona/hotels/>","www.nighttours.com","www.nighttours.com_1683","08011","Villarroel, 106","es","Barcelona","","villarroel acevi"
"Barcel\u00F3 Raval","<https://www.booking.com/hotel/es/raval.html?aid=303905&label=hotels>","<http://www.nighttours.com/barcelona/hotels/>","www.nighttours.com","www.nighttours.com_1684","08001","Rambla del Raval, 17-21","es","Barcelona","","raval barcel"
"Habitat HQ","<https://www.booking.com/hotel/au/habitat-hq.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/greyhound-hotel.html>","www.nighttours.com","www.nighttours.com_1685","","333 St Kilda Road","au","","","hq habitat"
"Apartments Ink St Kilda","<https://www.booking.com/hotel/au/apartments-ink-st-kilda-melbourne.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/greyhound-hotel.html>","www.nighttours.com","www.nighttours.com_1686","","135 Inkerman Street","au","","apartments st","kilda ink"
"Espresso Apartments - Smart Modern St Kilda","<https://www.booking.com/hotel/au/102-27-31-herbert-st.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/greyhound-hotel.html>","www.nighttours.com","www.nighttours.com_1687","","102/27-31 Herbert St","au","","apartments st","modern smart kilda espresso"
"Espresso Apartments - Garden Views on Herbert","<https://www.booking.com/hotel/au/120-27-31-herbert-st.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/melbourne/gayguide/greyhound-hotel.html>","www.nighttours.com","www.nighttours.com_1688","","120/27-31 Herbert St","au","","apartments garden","herbert views espresso"
"Residencial Pantanal Santa Cruz","<https://www.booking.com/hotel/br/residencial-pantanal-santa-cruz.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/saopaulo/gayguide/thermas-lagoa-gay-sauna.html>","www.nighttours.com","www.nighttours.com_1689","","2242 Rua Domingos de Morais","br","","","santa cruz residencial pantanal"
"La Casona Hostel","<https://www.booking.com/hotel/cl/la-casona-hostel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/santiago/gayguide/banos-metro.html>","www.nighttours.com","www.nighttours.com_169","","Almirante Montt 465","cl","","la","casona hostel"
"Apartamento Diogo de Faria","<https://www.booking.com/hotel/br/apartamento-diogo-de-faria.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/saopaulo/gayguide/thermas-lagoa-gay-sauna.html>","www.nighttours.com","www.nighttours.com_1690","","Rua Dr. Diogo de Faria, 671","br","","de","faria apartamento diogo"
"Residencial Pantanal Ch\u00E1cara Klabin","<https://www.booking.com/hotel/br/residencial-pantanal-chacara-klabin.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/saopaulo/gayguide/thermas-lagoa-gay-sauna.html>","www.nighttours.com","www.nighttours.com_1691","","Rua Afonso Celso 411","br","","","ch residencial pantanal klabin"
"Residencial Pantanal Vila Mariana","<https://www.booking.com/hotel/br/residencial-pantanal-vila-mariana.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/saopaulo/gayguide/thermas-lagoa-gay-sauna.html>","www.nighttours.com","www.nighttours.com_1692","","402 Rua Afonso Celso","br","","","mariana vila residencial pantanal"
"Gran Cervantes by Blue Sea","<https://www.booking.com/hotel/es/cervantes.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/mad-bear-beach-party-weekend.html>","www.nighttours.com","www.nighttours.com_1693","29620","Las Mercedes, s/n","es","Torremolinos","","sea cervantes blue gran"
"Courthouse Hotel London","<https://www.booking.com/hotel/gb/courthouse-hotel-london.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/sweatbox.html>","www.nighttours.com","www.nighttours.com_1694","","19-21 Gt. Marlborough St","uk","","hotel","courthouse london"
"WestEndStay WanderLuxe","<https://www.booking.com/hotel/gb/westendstay-wanderluxe.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/sweatbox.html>","www.nighttours.com","www.nighttours.com_1695","","11 Ramillies Place","uk","","","westendstay wanderluxe"
"Oxford Street & Carnaby - Soho Abode Apartments","<https://www.booking.com/hotel/gb/apartments-berwick-street.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/sweatbox.html>","www.nighttours.com","www.nighttours.com_1696","","Berwick Street","uk","","apartments","oxford soho street abode carnaby"
"Veeve - The Heart of Soho, 1 Bed near Oxford Street","<https://www.booking.com/hotel/gb/veeve-the-heart-of-solo.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/sweatbox.html>","www.nighttours.com","www.nighttours.com_1697","","","uk","","","veeve street soho heart oxford bed near"
"Olympic Rooms","<https://www.booking.com/hotel/gb/hunsens-grand-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/fetish-week-london.html>","www.nighttours.com","www.nighttours.com_1698","","Icona Point 58 warton road, Stratford","uk","","","olympic rooms"
"Holiday Inn London- Stratford City","<https://www.booking.com/hotel/gb/holiday-inn-london-stratford-city.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/fetish-week-london.html>","www.nighttours.com","www.nighttours.com_1699","","10a Chestnut Plaza, Westfield Stratford City, Olympic Park","uk","","city holiday inn","stratford london"
"Halfpenny Bridge Holiday Homes, The Shamrock Apartment","<https://www.booking.com/hotel/ie/halfpenny-bridge-holiday.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/dublin/gayguide/pantibar.html>","www.nighttours.com","www.nighttours.com_17","","Upper Abbey Street","ie","","apartment holiday","homes halfpenny bridge shamrock"
"H Apart 605 Bellas Artes","<https://www.booking.com/hotel/cl/h-aparts-merced.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/santiago/gayguide/banos-metro.html>","www.nighttours.com","www.nighttours.com_170","","Merced 562, Bellas Artes","cl","","h","apart artes bellas"
"Premier Inn London Stratford","<https://www.booking.com/hotel/gb/premier-inn-london-stratford.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/fetish-week-london.html>","www.nighttours.com","www.nighttours.com_1700","","9 International Square, Westfield Stratford City","uk","","inn","stratford london premier"
"Staybridge Suites London- Stratford","<https://www.booking.com/hotel/gb/staybridge-suites-london-stratford.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/london/gayguide/fetish-week-london.html>","www.nighttours.com","www.nighttours.com_1701","","10b Chestnut Plaza, Westfield Stratford City, Olympic Park","uk","","staybridge suites","stratford london"
"Steigenberger Parkhotel D\u00FCsseldorf","<https://www.booking.com/hotel/de/steigenberger-parkhotel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/dusseldorf/gayguide/gay-happening.html>","www.nighttours.com","www.nighttours.com_1702","","K\u00F6nigsallee 1a","de","","","parkhotel steigenberger"
"Breidenbacher Hof, a Capella Hotel","<https://www.booking.com/hotel/de/breidenbacher-hof.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/dusseldorf/gayguide/gay-happening.html>","www.nighttours.com","www.nighttours.com_1703","","K\u00F6nigsallee 11","de","","hotel","hof breidenbacher capella"
"Hotel Favor","<https://www.booking.com/hotel/de/favor.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/dusseldorf/gayguide/gay-happening.html>","www.nighttours.com","www.nighttours.com_1704","","Schadowplatz 7","de","","hotel","favor"
"Abode Hotel Altstadt","<https://www.booking.com/hotel/de/adobe-altstadt.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/dusseldorf/gayguide/gay-happening.html>","www.nighttours.com","www.nighttours.com_1705","","Hunsr\u00FCckenstr. 35","de","","hotel","abode altstadt"
"Faena Hotel Buenos Aires","<https://www.booking.com/hotel/ar/faena-universe.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/buenosaires/gayguide/faena-hotel-and-universe.html>","www.nighttours.com","www.nighttours.com_1706","","Martha Salotti 445","ar","","hotel","buenos faena aires"
"Puerto Madero Apart","<https://www.booking.com/hotel/ar/puerto-madero-apart.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/buenosaires/gayguide/faena-hotel-and-universe.html>","www.nighttours.com","www.nighttours.com_1707","","Aime Paime 1351","ar","","","apart madero puerto"
"Faena Hotel - Master Residence PVT","<https://www.booking.com/hotel/ar/faena-master-suite.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/buenosaires/gayguide/faena-hotel-and-universe.html>","www.nighttours.com","www.nighttours.com_1708","","450 Petrona Eyle","ar","","residence hotel","pvt master faena"
"Alvear Icon Hotel","<https://www.booking.com/hotel/ar/alvear-icon.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/buenosaires/gayguide/faena-hotel-and-universe.html>","www.nighttours.com","www.nighttours.com_1709","","1130 Aime Paine street","ar","","hotel","alvear icon"
"SC Departamentos Amoblados","<https://www.booking.com/hotel/cl/santiago-centro-rent-apart.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/santiago/gayguide/banos-metro.html>","www.nighttours.com","www.nighttours.com_171","","Merced No. 562","cl","","","amoblados departamentos sc"
"Hotel-Pension Michele","<https://www.booking.com/hotel/de/pension-mishel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/cafe-berio.html>","www.nighttours.com","www.nighttours.com_1710","","Winterfeldtstr. 42","de","","hotel pension","michele"
"Nollendorf Apartments","<https://www.booking.com/hotel/de/nollendorf-apartments-berlin.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/cafe-berio.html>","www.nighttours.com","www.nighttours.com_1711","","Nollendorfstra\u00DFe 32","de","","apartments","nollendorf"
"Design Apartment","<https://www.booking.com/hotel/de/design-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/berlin/gayguide/cafe-berio.html>","www.nighttours.com","www.nighttours.com_1712","","25A Zietenstrasse","de","","apartment","design"
"Apartment in Nehama 2","<https://www.booking.com/hotel/il/nkhmh-2.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/telaviv/gayguide/levontin-7.html>","www.nighttours.com","www.nighttours.com_1713","","2 Nehama Street 3","il","","apartment","nehama"
"Boardwalk Sea Apartment","<https://www.booking.com/hotel/il/boardwalk-sea-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/telaviv/gayguide/levontin-7.html>","www.nighttours.com","www.nighttours.com_1714","","David Raziel 9 ","il","","apartment","boardwalk sea"
"The Ron's Apartment","<https://www.booking.com/hotel/il/the-ron-39-s-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/telaviv/gayguide/levontin-7.html>","www.nighttours.com","www.nighttours.com_1715","","Poriya 4","il","","apartment","ron"
"Suite Bat Ami 3","<https://www.booking.com/hotel/il/svyth.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/telaviv/gayguide/levontin-7.html>","www.nighttours.com","www.nighttours.com_1716","","Bat Ami 3","il","","","ami bat suite"
"Ibiza Royal Apartments","<https://www.booking.com/hotel/es/ibiza-royal-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/cafe-ole.html>","www.nighttours.com","www.nighttours.com_1717","","Avinguda Pere Matutes Noguera 87-91, apartamento 408","es","","apartments","royal ibiza"
"Cana Maria","<https://www.booking.com/hotel/es/cana-maria.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/cafe-ole.html>","www.nighttours.com","www.nighttours.com_1718","","Carrer Montblanc, 61 ","es","","","maria cana"
"Enkala Apartamentos","<https://www.booking.com/hotel/es/apartamentos-bellavista-ibiza-town.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/cafe-ole.html>","www.nighttours.com","www.nighttours.com_1719","","Carlos Roman Ferrer 35","es","","","apartamentos enkala"
"INSIDE FIVE - City Apartments","<https://www.booking.com/hotel/ch/inside-five-city-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/zurich/gayguide/heldenbar.html>","www.nighttours.com","www.nighttours.com_172","","Motorenstrasse 11","ch","","city apartments","inside five"
"White Apartments - Adults Only","<https://www.booking.com/hotel/es/apartamentos-poseidon-i.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/ibiza/gayguide/cafe-ole.html>","www.nighttours.com","www.nighttours.com_1720","","Carlos Rom\u00E1n Ferrer, 38 - Es Vive -","es","","apartments","adults white"
"Bungalows Todoque","<https://www.booking.com/hotel/es/bungalows-todoque.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/grancanaria/gayguide/cafe-wien.html>","www.nighttours.com","www.nighttours.com_1721","","Avenida Alemania, 19","es","","","bungalows todoque"
"Rey Carlos","<https://www.booking.com/hotel/es/rey-carlos.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/grancanaria/gayguide/cafe-wien.html>","www.nighttours.com","www.nighttours.com_1722","","Avenida de Tirajana, 14","es","","","rey carlos"
"Villa Aguayro","<https://www.booking.com/hotel/es/villa-aguayro.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/grancanaria/gayguide/cafe-wien.html>","www.nighttours.com","www.nighttours.com_1723","","Calle Inglaterra 4 D14","es","","villa","aguayro"
"Old Town Apartments Cologne","<https://www.booking.com/hotel/de/old-town-apartments-cologne.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/fetisch-boat-party.html>","www.nighttours.com","www.nighttours.com_1724","","Buttermarkt 14","de","","apartments","old town cologne"
"Hotel und Restaurant L\u00F6wenbr\u00E4u K\u00F6ln","<https://www.booking.com/hotel/de/hotelloewenbraeukoeln.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/fetisch-boat-party.html>","www.nighttours.com","www.nighttours.com_1725","","Frankenwerft 21","de","","hotel","k l und restaurant"
"Haus Enteresan","<https://www.booking.com/hotel/de/hausenteresan.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/fetisch-boat-party.html>","www.nighttours.com","www.nighttours.com_1726","","Frankenwerft 13","de","","","enteresan haus"
